order_id,status,customer_name,order_date,quantity,subtotal_amount,tax_rate,shipping_cost,category,subcategory
26240,Order Returned,Carlos Soltero,2009-12-19,38,2966880.00,0.0400,118675.00,Technology,Computer Peripherals
26243,Order Finished,Eleni Mc Crary,2011-07-16,42,142640.00,0.0800,11411.00,Office Supplies,Pens & Art Supplies
26244,Order Finished,Michael Dominguez,2010-08-03,16,263440.00,0.0900,23710.00,Technology,Computer Peripherals
26272,Order Finished,Carlos Daly,2012-06-29,6,1811880.00,0.0400,72475.00,Furniture,Chairs & Chairmats
26274,Order Finished,Alan Schoenberger,2012-06-12,41,755660.00,0.0600,45340.00,Office Supplies,Paper
26276,Order Finished,Janet Martin,2010-09-12,21,7370760.00,0.0000,0.00,Furniture,Office Furnishings
26277,Order Finished,Art Miller,2011-06-27,17,1755620.00,0.0200,35112.00,Technology,Computer Peripherals
26279,Order Finished,Edward Nazzal,2009-07-30,7,423487.00,0.0400,16939.00,Technology,Telephones & Communication
26304,Order Finished,Art Ferguson,2011-03-19,43,14904274.00,0.0200,298085.00,Technology,Telephones & Communication
26305,Order Finished,Max Jones,2010-12-02,50,2236420.00,0.0700,156549.00,Office Supplies,Binders & Binder Accessories
26306,Order Finished,Brendan Murry,2012-10-30,15,5135280.00,0.0000,0.00,Furniture,Tables
26309,Order Finished,Brad Eason,2012-02-19,42,256260.00,0.0900,23063.00,Office Supplies,Labels
26310,Order Finished,Neil French,2012-07-29,5,154820.00,0.0500,7741.00,Office Supplies,Envelopes
26336,Order Finished,Benjamin Farhat,2012-05-26,39,3033640.00,0.1000,303364.00,Technology,Computer Peripherals
26337,Order Finished,Henry Goldwyn,2009-11-07,45,306540.00,0.0800,24523.00,Office Supplies,Labels
26341,Order Finished,Karen Ferguson,2010-07-28,8,2190540.00,0.0300,65716.00,Furniture,Tables
26342,Order Finished,Khloe Miller,2009-10-18,24,530700.00,0.0200,10614.00,Office Supplies,Paper
26368,Order Finished,Shahid Shariari,2010-07-15,25,3618025.00,0.0100,36180.00,Technology,Telephones & Communication
26370,Order Finished,Fred Wasserman,2011-08-08,12,540460.00,0.0800,43237.00,Office Supplies,Paper
26372,Order Returned,Ralph Kennedy,2009-07-12,1,63920.00,0.0100,639.00,Technology,Computer Peripherals
26373,Order Finished,Anna Andreadi,2010-07-22,7,570160.00,0.0800,45613.00,Office Supplies,Appliances
26374,Order Finished,Art Miller,2009-11-05,5,181883.00,0.0500,9094.00,Technology,Telephones & Communication
26401,Order Finished,Dave Poirier,2010-10-13,1,830000.00,0.0700,58100.00,Office Supplies,Binders & Binder Accessories
26406,Order Finished,Edward Becker,2011-04-12,40,334920.00,0.0900,30143.00,Office Supplies,Binders & Binder Accessories
26407,Order Finished,Karen Ferguson,2012-06-19,34,19044240.00,0.0400,761770.00,Office Supplies,Storage & Organization
26432,Order Finished,Logan Haushalter,2009-12-30,37,2841780.00,0.0600,170507.00,Office Supplies,Appliances
26437,Order Finished,Sara Luxemburg,2011-11-28,4,104860.00,0.0300,3146.00,Furniture,Office Furnishings
26439,Order Finished,Justin Deggeller,2011-09-15,38,2461660.00,0.0000,0.00,Technology,Computer Peripherals
26464,Order Finished,Tamara Willingham,2011-12-11,25,537160.00,0.0300,16115.00,Office Supplies,Appliances
26466,Order Finished,Rick Wilson,2009-06-11,29,1819442.00,0.0100,18194.00,Technology,Telephones & Communication
26469,Order Finished,Arthur Prichep,2012-07-30,4,14812980.00,0.0300,444389.00,Office Supplies,Binders & Binder Accessories
26470,Order Finished,Harold Ryan,2009-03-21,41,36163520.00,0.0300,1084906.00,Office Supplies,Binders & Binder Accessories
26499,Order Finished,Sylvia Foulston,2010-02-21,11,64800.00,0.0500,3240.00,Office Supplies,Labels
26503,Order Finished,Thais Sissman,2011-04-21,47,1343560.00,0.1000,134356.00,Office Supplies,Envelopes
26529,Order Finished,Pauline Webber,2011-01-28,41,24250280.00,0.0800,1940022.00,Technology,Office Machines
26531,Order Finished,Michelle Lonsdale,2011-06-20,26,9377897.00,0.0000,0.00,Technology,Telephones & Communication
26535,Order Finished,Candace Mc Mahon,2012-03-20,33,283400.00,0.0200,5668.00,Office Supplies,Binders & Binder Accessories
26565,Order Finished,Cathy Prescott,2009-10-21,49,42674540.00,0.0200,853491.00,Office Supplies,Storage & Organization
26567,Order Finished,Sylvia Foulston,2009-09-04,8,101400.00,0.0800,8112.00,Office Supplies,Binders & Binder Accessories
26627,Order Finished,Christina Vanderzanden,2009-10-30,25,76740.00,0.1000,7674.00,Office Supplies,Pens & Art Supplies
26629,Order Finished,Muhammed Yedwab,2009-07-10,38,43912060.00,0.1000,4391206.00,Technology,Copiers & Fax
26630,Order Finished,Logan Haushalter,2010-11-27,9,131340.00,0.0200,2627.00,Office Supplies,Paper
26631,Order Finished,Jeremy Pistek,2010-11-01,37,463300.00,0.0000,0.00,Office Supplies,Paper
26657,Order Finished,Troy Blackwell,2012-09-29,28,2215280.00,0.0600,132917.00,Office Supplies,Binders & Binder Accessories
26658,Order Finished,Tom Prescott,2011-12-22,17,145500.00,0.0500,7275.00,Office Supplies,Binders & Binder Accessories
26660,Order Finished,Carol Triggs,2012-03-18,1,20460.00,0.1000,2046.00,Office Supplies,Paper
26661,Order Finished,Ruben Ausman,2012-12-19,31,3544449.00,0.0200,70889.00,Technology,Telephones & Communication
26688,Order Finished,Laurel Workman,2010-08-18,21,848260.00,0.0600,50896.00,Office Supplies,Appliances
26689,Order Finished,Tamara Willingham,2009-09-29,2,396880.00,0.0100,3969.00,Furniture,Office Furnishings
26691,Order Finished,Liz Thompson,2012-08-03,37,540860.00,0.0700,37860.00,Office Supplies,Binders & Binder Accessories
26693,Order Finished,William Brown,2010-08-21,44,4189956.00,0.0600,251397.00,Technology,Telephones & Communication
26695,Order Finished,Justin Deggeller,2010-06-06,43,734220.00,0.0100,7342.00,Office Supplies,Paper
26723,Order Finished,Bill Donatelli,2011-03-03,8,883609.00,0.0300,26508.00,Technology,Telephones & Communication
26724,Order Finished,Bobby Elias,2009-02-06,2,3676360.00,0.0900,330872.00,Technology,Office Machines
26726,Order Finished,Roland Black,2012-12-27,37,346220.00,0.0200,6924.00,Office Supplies,Appliances
26756,Order Finished,Giulietta Weimer,2012-05-10,25,1534520.00,0.0700,107416.00,Technology,Computer Peripherals
26758,Order Finished,Justin Ellison,2009-05-23,46,7038240.00,0.0900,633442.00,Technology,Computer Peripherals
26759,Order Finished,Bobby Odegard,2012-01-25,30,502220.00,0.0300,15067.00,Office Supplies,Binders & Binder Accessories
26784,Order Returned,Christy Brittain,2010-07-23,12,2933900.00,0.0200,58678.00,Furniture,Chairs & Chairmats
26786,Order Finished,Evan Henry,2010-04-07,29,593880.00,0.0800,47510.00,Office Supplies,Appliances
26787,Order Finished,Jamie Frazer,2011-09-19,25,2239820.00,0.0800,179186.00,Office Supplies,Paper
26791,Order Finished,Harold Engle,2011-04-29,45,1000960.00,0.0800,80077.00,Office Supplies,Storage & Organization
26818,Order Finished,Dionis Lloyd,2012-01-08,23,405680.00,0.0500,20284.00,Office Supplies,Binders & Binder Accessories
26851,Order Finished,Heather Jas,2011-07-24,44,147280.00,0.0700,10310.00,Technology,Computer Peripherals
26852,Order Returned,Jim Kriz,2010-03-06,2,31620.00,0.0600,1897.00,Office Supplies,Paper
26853,Order Finished,Russell Applegate,2012-06-12,21,128880.00,0.0000,0.00,Office Supplies,Envelopes
26854,Order Finished,Charlotte Melton,2009-06-21,1,68220.00,0.0200,1364.00,Furniture,Office Furnishings
26855,Order Finished,Naresj Patel,2009-03-15,13,792080.00,0.0800,63366.00,Furniture,Office Furnishings
26881,Order Returned,Ken Dana,2009-08-01,26,21385940.00,0.0500,1069297.00,Furniture,Tables
26887,Order Finished,Adam Bellavance,2011-05-15,38,3275560.00,0.0800,262045.00,Office Supplies,Appliances
26912,Order Finished,Noel Staavos,2012-04-27,21,2180220.00,0.0800,174418.00,Technology,Computer Peripherals
26913,Order Finished,Amy Hunt,2009-09-29,11,1285829.00,0.0100,12858.00,Technology,Telephones & Communication
26918,Order Finished,Russell Applegate,2009-04-06,16,155920.00,0.0500,7796.00,Office Supplies,Pens & Art Supplies
26919,Order Finished,Mick Crebagga,2012-12-10,12,7069120.00,0.0300,212074.00,Office Supplies,Appliances
26944,Order Finished,Eva Jacobs,2009-11-07,6,907740.00,0.0200,18155.00,Technology,Computer Peripherals
26945,Order Finished,Mick Crebagga,2009-02-05,29,442660.00,0.0000,0.00,Office Supplies,Paper
26947,Order Finished,Christina Vanderzanden,2010-06-04,4,934300.00,0.0100,9343.00,Furniture,Tables
26948,Order Finished,Matt Collister,2011-11-22,21,407100.00,0.0300,12213.00,Office Supplies,Pens & Art Supplies
26949,Order Finished,Aaron Hawkins,2009-08-15,48,921380.00,0.0600,55283.00,Furniture,Office Furnishings
26951,Order Finished,Kean Takahito,2010-04-08,3,903620.00,0.0500,45181.00,Technology,Office Machines
26976,Order Finished,Thea Hendricks,2011-05-20,44,1459500.00,0.0200,29190.00,Office Supplies,Envelopes
26978,Order Finished,Seth Vernon,2010-06-25,2,97680.00,0.0100,977.00,Office Supplies,Paper
26979,Order Finished,Tom Boeckenhauer,2012-03-28,43,674020.00,0.0500,33701.00,Office Supplies,Paper
26981,Order Finished,Vicky Freymann,2012-08-30,13,1206694.00,0.0800,96536.00,Technology,Telephones & Communication
26982,Order Returned,Clytie Kelty,2012-04-28,37,3969220.00,0.0500,198461.00,Office Supplies,Paper
27011,Order Finished,Anne Pryor,2010-12-30,5,107320.00,0.0900,9659.00,Office Supplies,Envelopes
27013,Order Finished,Fred Harton,2009-07-05,28,4464300.00,0.0500,223215.00,Office Supplies,Storage & Organization
27015,Order Finished,Maria Bertelson,2011-12-31,24,2678500.00,0.0300,80355.00,Office Supplies,Appliances
27047,Order Finished,Patrick Bzostek,2010-11-22,25,28481520.00,0.0600,1708891.00,Technology,Copiers & Fax
27077,Order Finished,Frank Carlisle,2010-03-15,11,3225860.00,0.0000,0.00,Technology,Office Machines
27078,Order Finished,Nathan Mautz,2012-08-12,22,304880.00,0.0300,9146.00,Office Supplies,Paper
27105,Order Finished,Sanjit Chand,2011-02-16,37,447480.00,0.0100,4475.00,Office Supplies,Envelopes
27106,Order Finished,Lena Creighton,2011-12-01,1,27920.00,0.0600,1675.00,Office Supplies,Binders & Binder Accessories
27109,Order Finished,Barry French,2012-02-08,48,1076440.00,0.0100,10764.00,Technology,Computer Peripherals
27111,Order Finished,Heather Kirkland,2009-03-11,11,2128460.00,0.0600,127708.00,Technology,Computer Peripherals
27137,Order Returned,Alyssa Tate,2011-12-31,2,121125.00,0.0200,2423.00,Technology,Telephones & Communication
27138,Order Finished,Katrina Bavinger,2012-05-30,31,5952420.00,0.0700,416669.00,Furniture,Bookcases
27141,Order Finished,Patrick Ryan,2010-02-04,25,991600.00,0.0300,29748.00,Furniture,Office Furnishings
27169,Order Finished,Helen Andreada,2011-09-11,16,219800.00,0.0100,2198.00,Office Supplies,Binders & Binder Accessories
27174,Order Finished,Alex Avila,2011-10-08,17,955009.00,0.0900,85951.00,Technology,Telephones & Communication
27201,Order Finished,Scot Coram,2012-07-25,10,10113780.00,0.0200,202276.00,Furniture,Chairs & Chairmats
27205,Order Finished,Jason Fortune,2010-05-21,12,174220.00,0.0800,13938.00,Technology,Computer Peripherals
27232,Order Finished,Ralph Arnett,2010-08-18,19,1278600.00,0.0500,63930.00,Office Supplies,Pens & Art Supplies
27236,Order Finished,Alan Hwang,2010-03-02,20,786620.00,0.0400,31465.00,Office Supplies,Paper
27264,Order Finished,Henry Goldwyn,2011-06-04,3,148100.00,0.0200,2962.00,Furniture,Office Furnishings
27265,Order Finished,Christina Anderson,2012-05-06,49,29963480.00,0.0200,599270.00,Technology,Copiers & Fax
27266,Order Finished,Art Ferguson,2011-09-08,9,2062120.00,0.0300,61864.00,Technology,Computer Peripherals
27271,Order Finished,Speros Goranitis,2011-09-14,8,603140.00,0.0000,0.00,Furniture,Chairs & Chairmats
27298,Order Finished,Philisse Overcash,2011-11-19,40,15627400.00,0.0900,1406466.00,Technology,Copiers & Fax
27299,Order Finished,Liz Willingham,2012-08-05,41,1604320.00,0.1000,160432.00,Furniture,Office Furnishings
27300,Order Finished,Stephanie Ulpright,2012-09-30,50,6666200.00,0.1000,666620.00,Technology,Computer Peripherals
27302,Order Finished,Maya Herman,2012-09-12,16,475080.00,0.0400,19003.00,Furniture,Office Furnishings
27330,Order Finished,Mark Cousins,2009-09-16,8,1015480.00,0.0500,50774.00,Furniture,Office Furnishings
27335,Order Finished,Karl Brown,2010-11-06,23,134940.00,0.0300,4048.00,Office Supplies,Envelopes
27363,Order Finished,Deborah Brumfield,2011-10-18,16,646520.00,0.0600,38791.00,Furniture,Office Furnishings
27364,Order Finished,Joseph Airdo,2011-05-20,25,148140.00,0.0400,5926.00,Office Supplies,Binders & Binder Accessories
27392,Order Finished,Frank Price,2012-03-02,37,11507700.00,0.0000,0.00,Technology,Office Machines
27396,Order Finished,Sean Wendt,2010-12-08,14,276620.00,0.0700,19363.00,Furniture,Office Furnishings
27426,Order Finished,William Brown,2010-02-23,41,877320.00,0.0100,8773.00,Office Supplies,Paper
27430,Order Finished,Anthony Garverick,2011-01-31,3,630540.00,0.0800,50443.00,Furniture,Office Furnishings
27456,Order Finished,Duane Benoit,2009-04-10,29,18985840.00,0.0500,949292.00,Office Supplies,Appliances
27460,Order Finished,Evan Bailliet,2009-05-12,7,1710060.00,0.0800,136805.00,Furniture,Chairs & Chairmats
27461,Order Finished,Candace Mc Mahon,2010-02-26,40,243840.00,0.0900,21946.00,Office Supplies,Labels
27463,Order Finished,Russell Applegate,2009-11-13,31,1670220.00,0.0000,0.00,Furniture,Office Furnishings
27490,Order Returned,Daniel Raglin,2012-03-14,18,1223420.00,0.0200,24468.00,Office Supplies,Binders & Binder Accessories
27491,Order Finished,Roy Collins,2009-04-09,11,1970020.00,0.0400,78801.00,Office Supplies,Envelopes
27524,Order Finished,Jay Fine,2010-02-01,50,687880.00,0.0200,13758.00,Office Supplies,Paper
27527,Order Finished,Rob Haberlin,2010-11-30,37,753160.00,0.0900,67784.00,Furniture,Office Furnishings
27553,Order Finished,Jim Radford,2011-08-12,48,36470940.00,0.0300,1094128.00,Office Supplies,Storage & Organization
27554,Order Finished,Benjamin Venier,2011-03-10,45,25371088.00,0.0200,507422.00,Furniture,Tables
27555,Order Finished,Ralph Knight,2009-09-01,32,418840.00,0.1000,41884.00,Office Supplies,Paper
27557,Order Finished,Robert Marley,2012-02-08,18,112260.00,0.0200,2245.00,Office Supplies,Labels
27558,Order Finished,Cindy Chapman,2011-07-07,21,846480.00,0.1000,84648.00,Office Supplies,Binders & Binder Accessories
27559,Order Finished,Aaron Hawkins,2011-10-30,38,931800.00,0.0500,46590.00,Office Supplies,Paper
27589,Order Finished,Darren Budd,2011-09-15,20,1691400.00,0.0200,33828.00,Technology,Computer Peripherals
27616,Order Finished,Susan Pistek,2012-07-30,3,1228280.00,0.0900,110545.00,Technology,Copiers & Fax
27622,Order Finished,Michelle Tran,2011-02-06,4,2561460.00,0.0900,230531.00,Furniture,Tables
27654,Order Finished,Lindsay Shagiari,2010-09-24,12,189660.00,0.0200,3793.00,Office Supplies,Envelopes
27680,Order Finished,Delfina Latchford,2010-01-26,32,648800.00,0.1000,64880.00,Office Supplies,Appliances
27681,Order Finished,Dave Hallsten,2010-11-24,7,75600.00,0.0600,4536.00,Office Supplies,Paper
27684,Order Finished,John Lucas,2011-09-05,1,26080.00,0.0600,1565.00,Office Supplies,Pens & Art Supplies
27687,Order Finished,Maribeth Yedwab,2010-04-22,38,502600.00,0.1000,50260.00,Office Supplies,Binders & Binder Accessories
27712,Order Returned,Speros Goranitis,2010-03-04,20,493260.00,0.0800,39461.00,Office Supplies,Paper
27715,Order Finished,Darrin Sayre,2011-09-19,12,189040.00,0.0600,11342.00,Office Supplies,Binders & Binder Accessories
27717,Order Finished,Tracy Collins,2011-10-26,19,150380.00,0.0500,7519.00,Office Supplies,Labels
27744,Order Returned,Pete Kriz,2010-08-03,22,213380.00,0.0100,2134.00,Office Supplies,Binders & Binder Accessories
27745,Order Finished,Brad Thomas,2010-09-20,41,12253860.00,0.0100,122539.00,Furniture,Tables
27746,Order Finished,Jenna Caffey,2010-12-04,3,3081540.00,0.0400,123262.00,Technology,Copiers & Fax
27750,Order Returned,John Murray,2012-10-19,12,1538340.00,0.0000,0.00,Furniture,Bookcases
27776,Order Finished,Liz Price,2010-05-04,41,453360.00,0.0400,18134.00,Office Supplies,Paper
27778,Order Finished,Roy Skaria,2011-09-02,1,465340.00,0.0200,9307.00,Office Supplies,Binders & Binder Accessories
27780,Order Finished,Matthew Grinstein,2012-10-20,18,112820.00,0.0200,2256.00,Office Supplies,Labels
27781,Order Finished,Shahid Hopkins,2011-09-15,47,362260.00,0.0000,0.00,Office Supplies,Envelopes
27808,Order Finished,Michelle Ellison,2010-01-26,9,392240.00,0.0100,3922.00,Technology,Computer Peripherals
27810,Order Finished,Julia Dunbar,2010-01-28,32,433020.00,0.0200,8660.00,Office Supplies,Labels
27811,Order Finished,Odella Nelson,2011-03-04,31,395180.00,0.0900,35566.00,Office Supplies,Binders & Binder Accessories
27813,Order Finished,Liz Price,2009-01-12,10,802280.00,0.1000,80228.00,Technology,Computer Peripherals
27840,Order Finished,Maria Bertelson,2009-07-03,8,2418740.00,0.0900,217687.00,Furniture,Bookcases
27841,Order Finished,Caroline Jumper,2012-09-16,33,135700.00,0.0500,6785.00,Office Supplies,Pens & Art Supplies
27843,Order Finished,Lisa Hazard,2010-09-05,26,279220.00,0.0100,2792.00,Technology,Computer Peripherals
27844,Order Finished,Rose O'Brian,2011-06-29,27,271720.00,0.0400,10869.00,Office Supplies,Paper
27845,Order Finished,Craig Molinari,2011-07-13,36,440900.00,0.1000,44090.00,Office Supplies,Labels
27872,Order Finished,Shaun Chance,2011-10-13,25,777420.00,0.0100,7774.00,Office Supplies,Binders & Binder Accessories
27875,Order Finished,Muhammed Yedwab,2010-03-26,5,129940.00,0.1000,12994.00,Office Supplies,Appliances
27876,Order Finished,Sarah Foster,2010-09-07,44,1555260.00,0.0300,46658.00,Office Supplies,Pens & Art Supplies
27879,Order Finished,Anemone Ratner,2010-02-26,44,1338020.00,0.0800,107042.00,Office Supplies,Envelopes
27904,Order Finished,Anthony O'Donnell,2011-09-03,8,921179.00,0.0200,18424.00,Technology,Telephones & Communication
27909,Order Finished,Monica Federle,2012-02-07,1,124520.00,0.0900,11207.00,Office Supplies,Paper
27936,Order Finished,Irene Maddox,2011-07-07,23,2056320.00,0.0700,143942.00,Technology,Telephones & Communication
27938,Order Finished,Noel Staavos,2009-05-05,40,2467020.00,0.0500,123351.00,Office Supplies,Paper
27939,Order Finished,Meg O'Connel,2012-04-10,8,120340.00,0.0000,0.00,Office Supplies,Paper
27969,Order Finished,Ed Braxton,2010-06-08,43,11355740.00,0.0400,454230.00,Furniture,Bookcases
27974,Order Finished,Art Foster,2010-10-07,35,1794840.00,0.0800,143587.00,Furniture,Chairs & Chairmats
28001,Order Finished,Dianna Arnett,2009-06-14,21,8402160.00,0.0100,84022.00,Furniture,Office Furnishings
28002,Order Finished,Jason Klamczynski,2009-10-10,5,87100.00,0.1000,8710.00,Office Supplies,Paper
28003,Order Returned,Charles Mc Crossin,2011-03-19,31,315580.00,0.0900,28402.00,Office Supplies,Paper
